Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.15-53-63865-17,192.168.10.15,63865,192.168.10.3,53,17,6/7/2017 1:20,150,2,2,64,96,32,32,32,0,48,48,48,0,1066666.667,26666.66667,50,47.03190407,98,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,13333.33333,13333.33333,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61493-17,192.168.10.5,61493,192.168.10.3,53,17,4/7/2017 11:29,164,2,2,90,154,45,45,45,0,77,77,77,0,1487804.878,24390.2439,54.66666667,88.62467677,157,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12195.12195,12195.12195,45,77,57.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,72.25,45,77,40,0,0,0,0,0,0,2,90,2,154,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.51-23.61.187.27-39755-80-6,23.61.187.27,80,192.168.10.51,39755,6,3/7/2017 10:49,60,1,1,0,0,0,0,0,0,0,0,0,0,0,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.15.155.27-55703-80-6,192.168.10.8,55703,23.15.155.27,80,6,4/7/2017 3:03,116365675,16,14,441,1963,430,0,27.5625,107.3175778,1963,0,140.2142857,524.6338179,20.65901306,0.257807983,4012609.483,4773111.931,9996225,60,116000000,7757711.667,4277514.936,10300000,265057,114000000,8761510,3658170.487,10300000,804,0,0,0,0,332,424,0.137497591,0.120310392,0,1963,77.5483871,358.3226515,128395.1226,0,0,0,1,0,0,0,0,0,80.13333333,27.5625,140.2142857,332,0,0,0,0,0,0,16,441,14,1963,8192,946,12,20,361628.3636,321831.3035,1331986,264368,9992929.636,4727.544971,9996225,9984801,BENIGN
192.168.10.8-192.168.10.51-40920-7-6,192.168.10.8,40920,192.168.10.51,7,6,6/7/2017 3:33,68,2,2,4,12,2,2,2,0,6,6,6,0,235294.1176,58823.52941,22.66666667,4.618802154,28,20,48,48,0,48,48,48,48,0,48,48,0,0,0,0,48,40,29411.76471,29411.76471,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2,6,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.60.139.27-6499-80-6,192.168.10.9,6499,23.60.139.27,80,6,6/7/2017 2:19,20719973,9,8,1320,5901,430,0,146.6666667,212.5088233,1963,0,737.625,905.4354813,348.5043151,0.82046439,1294998.313,3184108.293,9998938,15,11900000,1490725.875,3473154.738,9998938,1105,20700000,2954699.714,4447352.756,10000000,48,0,0,0,0,192,184,0.4343635,0.386100889,0,1963,401.1666667,675.1677134,455851.4412,0,0,0,1,0,0,0,0,0,424.7647059,146.6666667,737.625,192,0,0,0,0,0,0,9,1320,8,5901,8192,1013,8,20,1926869,0,1926869,1926869,9998938,0,9998938,9998938,BENIGN
192.168.10.25-54.219.144.121-58256-443-6,54.219.144.121,443,192.168.10.25,58256,6,3/7/2017 12:53,182053,2,3,0,18,0,0,0,0,6,6,6,0,98.87230642,27.46452956,45513.25,90975.83932,181977,1,182053,182053,0,182053,182053,4,2,1.414213562,3,1,0,0,0,0,64,60,10.98581182,16.47871774,0,6,3,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0,6,64,0,0,0,0,0,0,2,0,3,18,114,0,0,32,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.3-192.168.10.25-53-57439-17,192.168.10.25,57439,192.168.10.3,53,17,3/7/2017 4:44,31354,2,2,60,320,30,30,30,0,160,160,160,0,12119.66575,127.575429,10451.33333,18058.08706,31303,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,88,40,63.78771449,63.78771449,30,160,82,71.20393248,5070,0,0,0,0,0,0,0,0,1,102.5,30,160,88,0,0,0,0,0,0,2,60,2,320,-1,-1,1,44,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-52.84.145.117-54558-443-6,192.168.10.25,54558,52.84.145.117,443,6,4/7/2017 12:39,177139,22,31,871,42310,389,0,39.59090909,99.16348171,2896,0,1364.83871,639.6591851,243769.0176,299.2000632,3406.519231,7421.612629,25363,1,177139,8435.190476,10297.53303,25559,1,138988,4632.933333,11992.12723,48343,50,0,0,0,0,716,1000,124.1962527,175.0038106,0,2896,799.6481481,821.0970608,674200.3833,0,0,0,1,0,0,0,0,1,814.7358491,39.59090909,1364.83871,716,0,0,0,0,0,0,22,871,31,42310,65535,122,6,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45817-17,192.168.10.12,45817,192.168.10.3,53,17,5/7/2017 4:08,24686,2,2,68,182,34,34,34,0,91,91,91,0,10127.1976,162.0351616,8228.666667,14249.00468,24682,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,81.01758082,81.01758082,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-43332-80-6,172.16.0.1,43332,192.168.10.50,80,6,5/7/2017 10:56,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.25-208.93.70.54-51996-443-6,208.93.70.54,443,192.168.10.25,51996,6,7/7/2017 11:45,36,1,1,0,0,0,0,0,0,0,0,0,0,0,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27777.77778,27777.77778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,5255,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.51-50122-3001-6,172.16.0.1,50122,192.168.10.51,3001,6,6/7/2017 2:00,38,1,1,2,6,2,2,2,0,6,6,6,0,210526.3158,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,26315.78947,26315.78947,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-65209-80-6,172.16.0.1,65209,192.168.10.50,80,6,7/7/2017 4:04,82266447,9,5,62,11607,20,0,6.888888889,5.30199124,5840,0,2321.4,3173.373883,141.8439768,0.170178736,6328188.231,20500000,74100000,2,81600000,10200000,25900000,74100000,4,668891,167222.75,333686.4151,667752,2,0,0,0,0,192,112,0.109400616,0.06077812,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,4016,0,4016,4016,40800000,47000000,74100000,7540798,DDoS
192.168.10.1-192.168.10.3-53-62110-17,192.168.10.3,62110,192.168.10.1,53,17,6/7/2017 1:32,30544,1,1,52,68,52,52,52,0,68,68,68,0,3928.758512,65.47930854,30544,0,30544,30544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.73965427,32.73965427,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-54.219.154.103-54553-443-6,54.219.154.103,443,192.168.10.25,54553,6,3/7/2017 10:53,87295,2,4,0,24,0,0,0,0,6,6,6,0,274.9298356,68.7324589,17459,38897.6047,87041,1,87095,87095,0,87095,87095,87290,29096.66667,50354.47524,87241,1,0,0,0,0,76,80,22.91081963,45.82163927,0,6,3.428571429,3.207134903,10.28571429,0,0,0,0,1,0,0,0,2,4,0,6,76,0,0,0,0,0,0,2,0,4,24,65,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-54.230.50.80-36107-443-6,54.230.50.80,443,192.168.10.17,36107,6,5/7/2017 3:32,68,1,1,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,249,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61273-17,192.168.10.3,61273,192.168.10.1,53,17,3/7/2017 2:55,538,1,1,51,111,51,51,51,0,111,111,111,0,301115.2416,3717.472119,538,0,538,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1858.736059,1858.736059,51,111,71,34.64101615,1200,0,0,0,0,0,0,0,0,1,106.5,51,111,32,0,0,0,0,0,0,1,51,1,111,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-53925-17,192.168.10.9,53925,192.168.10.3,53,17,7/7/2017 10:24,31328,2,2,68,484,34,34,34,0,242,242,242,0,17620.02043,127.6813075,10442.66667,18082.03308,31322,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,63.84065373,63.84065373,34,242,117.2,113.926292,12979.2,0,0,0,0,0,0,0,0,1,146.5,34,242,40,0,0,0,0,0,0,2,68,2,484,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-70.42.146.149-6542-80-6,192.168.10.8,6542,70.42.146.149,80,6,7/7/2017 2:21,28383,1,1,6,6,6,6,6,0,6,6,6,0,422.7882888,70.46471479,28383,0,28383,28383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.2323574,35.2323574,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,16382,123,0,20,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.9-52.84.143.250-4107-443-6,52.84.143.250,443,192.168.10.9,4107,6,7/7/2017 10:44,92,1,1,6,6,6,6,6,0,6,6,6,0,130434.7826,21739.13043,92,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10869.56522,10869.56522,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,123,255,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-57485-17,192.168.10.8,57485,192.168.10.3,53,17,5/7/2017 2:50,233,2,2,68,250,34,34,34,0,125,125,125,0,1364806.867,17167.38197,77.66666667,94.32567696,183,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,40,40,8583.690987,8583.690987,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88,34,125,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63808-17,192.168.10.5,63808,192.168.10.3,53,17,7/7/2017 10:25,205,2,2,84,162,42,42,42,0,81,81,81,0,1200000,19512.19512,68.33333333,112.2957405,198,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9756.097561,9756.097561,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72,42,81,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-24529-17,192.168.10.19,24529,192.168.10.3,53,17,4/7/2017 10:14,31116,2,2,82,152,41,41,41,0,76,76,76,0,7520.246818,128.5512277,10372,17959.63482,31110,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,64.27561383,64.27561383,41,76,55,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41,76,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-39809-15002-6,172.16.0.1,39809,192.168.10.50,15002,6,7/7/2017 2:52,41,1,1,2,6,2,2,2,0,6,6,6,0,195121.9512,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
192.168.10.25-35.186.227.40-59079-443-6,192.168.10.25,59079,35.186.227.40,443,6,3/7/2017 12:57,329371,15,10,974,7387,469,0,64.93333333,134.2659763,1581,0,738.7,750.4129308,25384.74851,75.90225005,13723.79167,25234.43153,86683,1,329371,23526.5,29845.13801,86720,1,233233,25914.77778,39806.93243,89370,2,0,0,0,0,492,328,45.54135003,30.36090002,0,1581,321.5769231,571.0263162,326071.0538,0,0,0,1,0,0,0,0,0,334.44,64.93333333,738.7,492,0,0,0,0,0,0,15,974,10,7387,65535,357,6,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-107.21.249.135-55488-443-6,192.168.10.5,55488,107.21.249.135,443,6,5/7/2017 3:11,234805,3,0,18,0,6,6,6,0,0,0,0,0,76.65935564,12.77655927,117402.5,165962.9113,234756,49,234805,117402.5,165962.9113,234756,49,0,0,0,0,0,0,0,0,0,60,0,12.77655927,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,254,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-192.168.10.17-51014-1309-6,192.168.10.8,51014,192.168.10.17,1309,6,6/7/2017 3:20,66,2,2,4,12,2,2,2,0,6,6,6,0,242424.2424,60606.06061,22,7.810249676,31,17,49,49,0,49,49,48,48,0,48,48,0,0,0,0,48,40,30303.0303,30303.0303,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2,6,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-16452-17,192.168.10.12,16452,192.168.10.3,53,17,3/7/2017 11:13,222,2,2,70,166,35,35,35,0,83,83,83,0,1063063.063,18018.01802,74,122.9756073,216,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,9009.009009,9009.009009,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-34.200.154.97-2622-443-6,34.200.154.97,443,192.168.10.9,2622,6,6/7/2017 10:26,89,1,1,6,6,6,6,6,0,6,6,6,0,134831.4607,22471.91011,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11235.95506,11235.95506,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,118,251,0,20,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.19-216.58.219.195-47359-443-6,216.58.219.195,443,192.168.10.19,47359,6,5/7/2017 10:56,469,2,0,0,0,0,0,0,0,0,0,0,0,0,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,64,0,4264.392324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-23.52.155.27-59074-80-6,192.168.10.14,59074,23.52.155.27,80,6,7/7/2017 4:59,115197082,16,14,495,1773,411,0,30.9375,101.3610502,1767,0,126.6428571,472.1299702,19.68799869,0.260423263,3972313.172,4879170.046,10000000,9,115000000,7679805.467,4178691.161,10000000,602,110000000,8486263.538,3759832.55,10000000,4512,0,0,0,0,332,424,0.138892407,0.121530856,0,1767,73.16129032,322.790964,104194.0065,0,0,0,1,0,0,0,0,0,75.6,30.9375,126.6428571,332,0,0,0,0,0,0,16,495,14,1773,8192,946,15,20,26362.81818,8764.825803,52787,23482,10000000,5054.244787,10000000,9999738,BENIGN
192.168.10.3-192.168.10.5-53-55958-17,192.168.10.5,55958,192.168.10.3,53,17,4/7/2017 11:02,68721,4,2,148,270,37,37,37,0,135,135,135,0,6082.565737,87.30955603,13744.2,21612.71165,49394,3,19324,6441.333333,11151.52045,19318,3,3,3,0,3,3,0,0,0,0,104,40,58.20637069,29.10318534,37,135,65,47.81910357,2286.666667,0,0,0,0,0,0,0,0,0,75.83333333,37,135,104,0,0,0,0,0,0,4,148,2,270,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-199.59.148.11-53110-443-6,199.59.148.11,443,192.168.10.25,53110,6,5/7/2017 3:21,1,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,127,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-56429-17,192.168.10.8,56429,192.168.10.3,53,17,5/7/2017 9:12,47941,2,2,90,122,45,45,45,0,61,61,61,0,4422.102167,83.43588995,15980.33333,27673.5531,47935,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,41.71794497,41.71794497,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-57704-80-6,172.16.0.1,57704,192.168.10.50,80,6,5/7/2017 10:51,85472177,6,6,395,11595,395,0,65.83333333,161.2580747,2907,0,1932.5,1496.914126,140.2795672,0.140396564,7770197.909,25700000,85300000,2,85300000,17100000,38200000,85300000,2,146601,29320.2,57859.45896,132254,31,0,0,0,0,200,200,0.070198282,0.070198282,0,2907,922.3076923,1375.640844,1892387.731,0,0,0,0,1,0,0,0,1,999.1666667,65.83333333,1932.5,200,0,0,0,0,0,0,6,395,6,11595,251,235,1,32,971,0,971,971,85300000,0,85300000,85300000,DoS Hulk
178.255.83.1-192.168.10.12-80-56396-6,192.168.10.12,56396,178.255.83.1,80,6,5/7/2017 4:06,3251064,3,3,0,0,0,0,0,0,0,0,0,0,0,1.845549642,650212.8,926252.8089,2023828,72,1227236,613618,834807.4374,1203916,23320,3227819,1613909.5,579814.1255,2023900,1203919,0,0,0,0,104,112,0.922774821,0.922774821,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-50.17.250.36-8561-443-6,192.168.10.9,8561,50.17.250.36,443,6,6/7/2017 3:22,61202897,14,15,767,6197,386,0,54.78571429,111.3678441,2636,2,413.1333333,761.1059497,113.7854635,0.473833779,2185817.75,4144217.336,10000000,26,61200000,4707915.154,5119380.847,10100000,826,61200000,4368004.286,5087211.984,10100000,49,0,0,0,0,292,304,0.228747342,0.245086438,0,2636,232.1333333,564.9784697,319200.6713,0,0,0,1,0,0,0,0,1,240.137931,54.78571429,413.1333333,292,0,0,0,0,0,0,14,767,15,6197,8192,16616,13,20,110294.6667,146252.8653,408832,50394,9975041.333,64406.3956,10000000,9843702,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.16.0.1-192.168.10.50-56662-21-6,192.168.10.50,21,172.16.0.1,56662,6,4/7/2017 9:53,49,2,0,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-57401-17,192.168.10.15,57401,192.168.10.3,53,17,4/7/2017 3:40,246,2,2,94,350,47,47,47,0,175,175,175,0,1804878.049,16260.1626,82,59.75784467,151,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,8130.081301,8130.081301,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47,175,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
151.101.20.249-192.168.10.14-80-60877-6,151.101.20.249,80,192.168.10.14,60877,6,6/7/2017 10:38,4,1,1,6,6,6,6,6,0,6,6,6,0,3000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000,250000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,62,256,0,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-35472-80-6,172.16.0.1,35472,192.168.10.50,80,6,7/7/2017 4:11,1796657,2,5,20,11607,20,0,10,14.14213562,7215,0,2321.4,3327.769794,6471.46339,3.896124859,299442.8333,733008.4598,1795690,5,738,738,0,738,738,1796600,449150,897693.3897,1795690,5,0,0,0,0,52,112,1.113178531,2.782946328,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661,10,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.8-72.167.239.239-52103-80-6,192.168.10.8,52103,72.167.239.239,80,6,5/7/2017 10:45,3858,2,0,12,0,6,6,6,0,0,0,0,0,3110.419907,518.4033178,3858,0,3858,3858,3858,3858,0,3858,3858,0,0,0,0,0,0,0,0,0,40,0,518.4033178,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-57187-80-6,172.16.0.1,57187,192.168.10.50,80,6,7/7/2017 4:09,92190945,8,3,56,11601,20,0,7,5.656854249,11595,0,3867,6692.644993,126.4440884,0.119317575,9219094.5,28400000,90100000,9,92200000,13200000,33900000,90100000,9,36503,18251.5,24329.42302,35455,1048,0,0,0,0,172,72,0.086776418,0.032541157,0,11595,971.9166667,3345.407285,11200000,0,0,0,0,1,0,0,0,0,1060.272727,7,3867,172,0,0,0,0,0,0,8,56,3,11601,256,229,6,20,2040963,0,2040963,2040963,90100000,0,90100000,90100000,DDoS
151.101.208.68-192.168.10.17-443-39254-6,192.168.10.17,39254,151.101.208.68,443,6,3/7/2017 4:35,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
151.101.0.222-192.168.10.51-443-41649-6,192.168.10.51,41649,151.101.0.222,443,6,3/7/2017 9:55,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-35122-80-6,172.16.0.1,35122,192.168.10.50,80,6,5/7/2017 10:43,39576,3,6,349,11595,349,0,116.3333333,201.4952439,7240,0,1932.5,2695.639126,301799.0701,227.4105518,4947,9887.977679,27152,2,11990,5995,8475.381879,11988,2,39542,7908.4,11931.64667,27152,70,0,0,0,0,104,200,75.80351728,151.6070346,0,7240,1194.4,2225.997315,4955064.044,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,104,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.3-192.168.10.8-53-54675-17,192.168.10.8,54675,192.168.10.3,53,17,4/7/2017 2:39,48328,2,2,72,240,36,36,36,0,120,120,120,0,6455.884787,82.76775368,16109.33333,27817.31332,48230,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,41.38387684,41.38387684,36,120,69.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,87,36,120,40,0,0,0,0,0,0,2,72,2,240,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
